"userid","ope","con","ext","agr","neu","item_level","blocks","date"
"01e1a3f6856bdfd9077a83d6f52f04a8",4.3,3.55,4.5,4.15,2.55,1,100,""
"01e2f9794aab4a92d55ceea2e025dd23",2.2,2.55,3.0,1.75,1.7,1,100,""
"01e3abf8af6de18f42b7518f6fd33163",3.25,2.75,4.25,2.0,2.25,1,20,""
"01e4712dd929bd7b44603153126d02d9",4.5,3.5,4.0,3.75,3.5,1,20,""
"01e554bbaccc9561a863804c8be61ed7",4.75,4.0,1.25,2.5,2.0,1,20,""
"01e618cedeb272690a5bfc44d42be56a",2.5,3.0,3.25,2.5,4.0,1,20,""
"01e66e1374049cbb4e4fbccf4ba186b5",4.0,3.0,2.75,4.5,2.75,1,20,""
"01e68c15b5dec17275965ae06faedefc",3.75,2.33,2.0,2.75,4.5,1,20,""
"01e6c6b4aefdcddd07a2af75f22db830",4.5,3.0,3.0,3.75,2.75,1,20,""
"01e708ec726f85580eabd5017eddabf1",4.0,4.38,2.38,3.38,1.88,1,40,""
"01e7283e7e0322ee7726c5517e8cd996",4.25,1.5,2.25,1.75,2.75,1,20,""
"01e7d38ee90e0cae5181e28a0d4b3013",4.37,3.7,2.45,3.55,3.95,1,100,""
"01e849849b0c6a830747bab54aca315b",2.5,3.5,4.0,3.5,2.75,1,20,""
"01e8752de0e591d8c878df4682790123",4.0,2.33,4.0,3.67,1.83,1,30,""
"01e96d5fac5eb3e9992bbc1b17c0c2e9",3.5,4.25,4.0,3.5,1.25,1,20,""
"01eb3cee43c235eaebe890668d96c56e",4.0,2.0,4.5,2.75,1.75,1,20,""
"01ebafc8fce60701088c7bd55d6dfe14",2.5,3.0,2.5,3.5,3.0,1,20,""
"01ec47df2ccf7fd6d3faa3bcb3ef5a9c",4.75,3.75,3.25,3.5,3.0,1,20,""
"01ecc713b7c151acef0ccfc1212e6816",4.75,2.75,3.0,4.0,2.75,1,20,""
"01eccf1c8425fda60a45c210ba6be4bb",3.5,2.5,5.0,2.5,3.0,1,20,""
"01ed2f8e93b54b03a431813121c39d22",4.25,3.75,3.75,3.75,2.75,1,20,""
"01edb67b263fdb6dd555162f52e955a4",2.25,2.5,3.5,4.5,3.0,1,20,""
"01ee76472d98d82260f6458e15a33b48",4.25,3.75,3.5,4.25,2.0,1,20,""
"01ee883591a6deed141a7482c6dd4c05",4.5,3.25,4.33,4.25,2.0,1,20,""
"01eebe0b0d202572b3b245ab2442d483",3.25,3.0,3.25,4.25,3.5,1,20,""
"01ef481b1779841f03c93709057eeeda",4.5,5.0,3.75,4.5,3.25,1,20,""
"01efddcf3b787d65e216831e7ce589ab",3.75,5.0,3.5,3.5,2.5,1,20,""
"01eff7d882b7d0768005dcc4de7649a7",4.0,3.25,3.25,2.5,3.0,1,20,""
"01f0be0c85f7b3d5307d4aa8f5afbd36",4.3,2.7,3.8,3.5,3.3,1,50,""
"01f10888121ace72f3fa364924fd80a6",2.25,3.25,1.0,2.75,3.5,1,20,""
"01f152d415a932064f2adebee86b33b9",3.5,3.5,4.25,4.0,3.25,1,20,""
"01f17e7d25c772b73f5e2b4418d9bbd7",3.25,1.75,3.5,2.0,3.75,1,20,""
"01f33d8eb43f875e558fa3c64dc622ed",4.25,4.75,4.75,4.0,2.0,1,20,""
"01f352258d3d9de6a08d24e45460fb86",3.5,3.57,3.5,2.77,3.14,1,70,""
"01f35797dfe50c94bc0a04bdc7331e4a",3.38,4.0,3.38,3.5,3.0,1,40,""
"01f544c5215f9793e7779e629b296fe7",4.5,3.15,2.67,2.55,3.4,1,100,""
"01f5acda42bbf1858fba0f6eef861a4f",4.05,2.65,2.3,2.5,2.3,1,100,""
"01f5bf91bf17ad90f152eaeee2d4f9ab",4.25,3.0,3.0,3.5,2.75,1,20,""
"01f633ff821456654f8db3b21bbd0802",4.45,3.85,3.2,4.55,2.8,1,100,""
"01f679a61793770ff988030d47b2fbf6",4.8,3.8,4.35,3.5,3.0,1,100,""
"01f67f1b63963a6281aab95c0bd44618",4.38,2.14,3.14,2.14,4.43,1,40,""
"01f693b70b6e8fd95da8af74e40071f6",4.4,1.95,2.35,3.85,4.6,1,100,""
"01f6c25f87600f619e05767bf8942a5f",3.5,3.5,3.9,3.0,3.1,1,50,""
"01f6f0e0e3ff53cd0ee15c4ece5787ac",4.15,4.1,4.75,3.85,2.45,1,100,""
"01f77d3742d5bf9206eb1fda53efdc27",3.0,2.75,3.0,3.25,3.25,1,20,""
"01f8a41f2ebac23bc98f4fc06d528598",3.5,3.75,2.0,3.0,3.75,1,20,""
"01f8f18fe19656a05718ea8a8acae633",3.0,3.67,3.0,3.0,3.5,1,20,""
"01f995a5b3ab4c9f972beae7688ec955",3.75,4.0,3.0,2.0,2.5,1,20,""
"01fa418aa81bc9f903f77316686eca4d",3.7,2.75,2.35,2.55,2.9,1,100,""
"01fa521d700000a1e0b22d5943871e6c",3.5,3.33,3.5,3.5,3.0,1,20,""
"01faad9744a40d8a5ae5f8e2ceaba917",4.5,3.75,3.75,4.5,1.5,1,20,""
"01fab291f7214ade84dbebbb26ff473e",4.25,3.85,3.45,4.05,2.3,1,100,""
"01fac798247e0e186f1351dc79f04510",4.17,2.4,3.0,3.0,2.0,1,30,""
"01facf69777f085fc3f59254a91cd2f6",4.5,2.25,3.75,2.75,1.25,1,20,""
"01fc35384be6bb8b85d62890316efb68",3.63,3.75,3.38,3.0,2.63,1,80,""
"01fc4e299cc9ecd10293676cf4339527",4.5,3.0,4.5,3.25,3.0,1,20,""
"01fcbc582d79eaaaf3749114d8836b37",3.55,3.55,3.6,4.5,1.75,1,100,""
"01fdf66207ab5e331c8dced0508df04d",4.5,2.0,3.5,2.0,2.0,1,20,""
"01ff33f98a443480196534baaf9f7777",4.0,3.25,4.75,4.25,1.0,1,20,""
"01ffcdeb640fb92344d98f647c5e7af7",3.75,4.0,3.75,4.25,1.5,1,20,""
"01ffec1eae467c789e8f5a7e6b6816b5",3.75,3.25,2.25,3.0,2.25,1,20,""
"02001dd86632c4d630c29df97952fd08",4.25,3.0,2.67,3.0,3.0,1,20,""
"02002f1e4c18aca7ee1e5edbb1b4acc4",4.15,4.8,2.35,3.25,3.55,1,100,""
"02003c610f0bad5cef9ed0a30ca7a2be",3.25,3.4,2.6,3.5,2.5,1,100,""
"0200ac8ed412edfe858aaa1894a75687",5.0,4.25,4.25,4.0,2.25,1,20,""
"0201660384fdffb6f650f96fc5790763",4.0,4.17,3.5,2.67,2.67,1,30,""
"0201b9a0120b3509ef41c3ed9a9f6270",4.0,3.0,2.75,3.5,3.25,1,20,""
"0201d5d862cfa46c649ac851c72b0f52",3.5,3.25,4.75,4.0,1.75,1,20,""
"0201fbcbfbf00aa17bfed003d6a83d44",3.75,4.5,3.25,3.5,3.0,1,20,""
"020272fbd57bc84b2800cd6a77facf3c",3.25,4.3,2.3,3.25,3.55,1,100,""
"0202d63a5e9c716c8436ac45c084612f",3.75,4.75,4.75,4.0,1.5,1,20,""
"0202e702887c060e91c4273a32089c51",4.0,4.25,4.25,4.5,2.75,1,20,""
"02046b2e08382df14d3e85634b6bf774",3.95,3.42,3.25,4.1,3.25,1,100,""
"020522562222e33ddd050ffc6de6b26f",4.1,2.4,3.5,4.1,1.4,1,50,""
"02060cedc92c1ddc8c7eefe00efc65e2",3.05,4.16,1.67,1.85,2.0,1,100,""
"02066c4fa2cb0d6434aed0c793e621d7",3.33,4.17,4.0,2.0,3.17,1,30,""
"0206daeb0b799b4b68029dcced0e1231",3.9,2.5,3.55,3.9,2.85,1,100,""
"02072e8d34d5e2cf57776c87c86fef2a",4.55,3.65,2.9,2.5,2.0,1,100,""
"020799fc61ef01cbd00685346b519fd5",3.75,5.0,2.75,4.5,1.75,1,20,""
"0207f4204634983757dd9bde359e7cc3",4.0,3.75,3.63,3.5,2.75,1,40,""
"020b1946faabc876434b4240598fce63",3.6,3.1,4.1,4.3,1.65,1,100,""
"020b1a4e98a55e5a7d49f47f30ff46a5",4.55,3.65,3.2,4.15,1.35,1,100,""
"020b31d666a2aab521c1ba5f29d7e71b",4.36,4.14,3.29,4.29,2.07,1,70,""
"020b46e2d37f3930fc83f3f999d649e7",4.4,4.15,4.35,3.2,2.5,1,100,""
"020bd86fbf4578d70e6b9b534e619e56",3.75,3.5,2.5,1.75,3.75,1,20,""
"020c7de03422a152437aa29ab832fcbc",5.0,2.5,2.5,3.75,4.0,1,20,""
"020d41ae3820232a5509be336c6e50c9",3.5,4.25,4.25,3.75,3.0,1,20,""
"020d63d51ea2e7278010aee1be2d5d6b",3.25,4.25,3.75,3.5,2.25,1,20,""
"020d72a079d567396347f334c549cf4e",4.0,4.5,2.0,3.75,1.75,1,20,""
"020ddcc1ad43f79edd12d80fce54fbd2",4.42,3.08,3.42,3.67,2.67,1,60,""
"020e283d40949ce9773e82f245067744",3.8,4.0,2.2,3.5,2.9,1,50,""
"020ec91e6977d62ea7842fd1749cca8d",2.5,3.0,4.25,3.0,2.5,1,20,""
"020f84dd5a3c7a621b7908cf5a4436f4",4.0,2.25,2.25,3.0,3.25,1,20,""
"020fb1a5b57c116843915856116b84e9",3.75,4.5,3.0,4.25,3.75,1,20,""
"02106fe2bb80834941c38bbbfafc1d49",5.0,3.25,1.75,2.0,3.75,1,20,""
"021074bd91eb1da88bf80df419feaa46",4.4,3.55,2.2,4.0,2.85,1,100,""
"02107bdc9b9f4dfac2af57fd651684c7",5.0,2.75,1.75,3.0,4.25,1,20,""
"02112cfbf55ad6a2acd41bc3e9f7cdf7",4.25,3.75,3.75,3.5,2.25,1,20,""
"02117f819a26fc9772c2e62230187725",2.5,3.75,3.5,5.0,4.0,1,20,""
"0211911cd5f48c1ddbba5fd6808f52d5",3.0,2.67,3.5,4.25,2.25,1,20,""
"0211abc43e1859c21f2c811ae10098b8",3.75,4.0,4.25,3.5,2.5,1,20,""
"021223a5be6abbb72fbba7b8d02fc7b0",4.25,5.0,2.5,3.0,2.5,1,20,""
"0212e8bc072d9a81b7fdc0e5fc77ac21",3.5,2.5,4.33,4.0,3.25,1,20,""
"021325218a51134c9027269d9d8ae5f1",4.0,4.25,4.0,4.0,2.25,1,20,""
"0213ba0572e2dc667491b85ab47135a5",4.45,4.4,4.7,3.4,1.65,1,100,""
"02141887ebbf21c5ad13337e0414c702",4.25,3.5,3.5,3.25,2.5,1,20,""
"0214892c3083c42232fa2e2ccffcbe12",3.26,3.6,1.8,3.9,2.75,1,100,""
"0214ea8698e93aa8c1ebb78502ea54b4",3.5,3.0,2.25,3.25,4.5,1,20,""
"0215e30135bf4ddb26648dd93a9bf241",3.5,5.0,3.5,4.75,2.75,1,20,""
"02171f3daa1bdec0a604cc66fc69d280",4.0,3.33,5.0,2.25,1.5,1,20,""
"0218079d1f4d5da0bfdd426515d44a1c",3.0,2.75,3.0,4.75,1.5,1,20,""
"0218a1f985d5c208ceb3ce1cf560c044",4.5,3.25,3.0,3.75,2.0,1,20,""
"021aae4d557b1171de41c9f11c5d02e3",2.94,3.8,4.0,3.19,2.87,1,80,""
"021b6493eb05ac0c5385f9b3c5bb3b03",4.25,2.5,4.25,4.75,2.5,1,20,""
"021b7b9729a509939c0542a4b901f364",3.25,3.75,4.75,4.75,2.25,1,20,""
"021cb7d7b2524b552226d181eb11db4d",4.75,3.5,4.5,3.5,2.0,1,20,""
"021dd561c6a90c75e455b29c788fbe66",3.5,3.0,2.75,4.5,2.75,1,20,""
"021e49d376494af8abb171f5cb38ca4f",2.15,4.4,3.32,3.7,2.0,1,100,""
"021e9f26431e7630786c5a64694c6bf9",2.0,3.25,4.25,5.0,3.0,1,20,""
"021eb602dcf6988c0db7efbde5ca9cf7",4.5,3.75,3.0,3.25,3.75,1,20,""
"021eddb8233bb4c2f633338beb4cf4da",2.5,3.25,3.75,3.25,2.0,1,20,""
"021f1e451e767b85c1b342ee8f54ff89",3.5,3.75,2.5,2.0,3.75,1,20,""
"021f4bb6e6c103a282dd9aad6b620378",4.5,2.75,4.5,3.5,3.75,1,20,""
"021f5c99709d8aa9a3ab4835d987b40f",4.1,3.65,4.25,3.65,1.95,1,100,""
"0220d22579de9b81993dd96a948ceb3a",2.25,3.75,4.0,2.5,2.25,1,20,""
"02213c3bf40cbe325c3ef760a965f824",3.0,3.75,2.75,3.5,4.25,1,20,""
"0223cf094e34775d6eecfbb82ecc0c53",3.5,2.25,4.0,3.75,3.5,1,20,""
"022406f00e7989edd87f9dddea2eb534",3.25,2.5,4.0,3.5,3.75,1,20,""
"02241cdb8b03df43d0d720a448950055",4.25,4.0,3.0,4.0,2.0,1,20,""
"022452de7ac41e5615b0e8cefd244444",3.5,2.75,4.25,3.75,1.75,1,20,""
"02258bea317912375b782131f3c7fd78",4.75,3.75,4.25,3.75,2.5,1,20,""
"022679f55d35ccf50fb8c7b0d79538bf",3.0,3.67,4.5,5.0,2.0,1,30,""
"022779efd7f6533de1ec78ed2d46ae6d",3.5,4.25,3.25,3.25,2.25,1,20,""
"0228318a9f0fbf776397e68bd38f9754",3.42,3.92,4.25,4.5,2.33,1,60,""
"022883dc56238de3874a8a265a4df416",3.71,3.21,4.0,4.43,2.64,1,70,""
"0229b795db0d2acf7c694e5f90d21c00",4.25,2.0,3.25,2.75,2.25,1,20,""
"022aade62a00116f358b39b95f7a264e",4.0,3.25,4.0,4.5,1.25,1,20,""
"022b0335ad3134f9f01ee3a3c6c07e1e",4.25,4.25,1.25,4.0,4.0,1,20,""
"022b3ba49e75bb1ecf53597a5811d214",3.35,4.25,1.95,3.5,1.95,1,100,""
"022b93b908faac532d596d2aee379696",4.75,4.25,4.0,5.0,3.0,1,20,""
"022bc5c43a553a163612a11576ee7685",3.5,3.25,4.5,3.75,2.25,1,20,""
"022cf8fb39d15708081bfaee5cf38f2b",3.4,3.9,3.95,3.65,1.8,1,100,""
"022d689d99562b79fe2e07087c3a8401",4.0,4.25,3.75,4.5,1.5,1,20,""
"022e0d81ac15b64bd8086402a37ca3a9",4.5,3.25,3.5,2.75,3.0,1,20,""
"022e61eafebe3d5cb81993105337a05f",4.65,3.55,3.75,4.2,1.6,1,336,"2009-11-29"
"022e9a37ccccfd836de1eb6bb0e84d33",1.75,2.5,3.0,4.0,4.0,1,20,""
"022f0530225b7d0448e5ec9e0bbee671",4.5,2.75,2.5,3.75,3.0,1,20,""
"022f699eea6310299d3a12906bd30f52",4.0,3.25,3.0,3.75,2.25,1,20,""
"022fd382ba74f6b1d38d73e19f460dbe",3.0,1.5,4.25,2.25,2.5,1,20,""
"023152f2bc26cfa456c4d90a79bff345",3.75,2.5,4.5,2.75,2.5,1,20,""
"023204244227fc71318d4dda2aa70e9a",3.84,3.05,2.6,2.7,3.7,1,100,""
"023365a0924482cbf7d674de63f42dfd",3.75,4.25,4.25,4.25,3.5,1,20,""
"02339775a7c3863da9bef4e979622be0",4.25,3.25,3.5,3.0,3.5,1,20,""
"023408a545bd88d443c576e2861f63b1",4.45,3.74,4.1,3.8,2.7,1,100,""
"0235b227c9ee0d617ea0f1b98c00bdc1",3.25,4.67,4.0,4.5,3.0,1,20,""
"023632a2e54931dbc97457696e4b3a8a",3.75,5.0,4.25,2.75,3.0,1,20,""
"0236c5cec968a8502086bbf36dca74b6",3.6,2.5,3.1,3.1,3.0,1,100,""
"0236ec1e0704324c109472b8ff0731be",3.0,3.83,3.67,4.17,2.17,1,30,""
"0237d3e6df20937a56afccbad23bb4f3",4.0,4.75,3.5,4.75,2.25,1,20,""
"02380ca67760495310c8bbc5dacc3177",4.2,3.6,4.0,3.5,2.89,1,50,""
"02383710761291087219898806c4bca8",4.5,3.25,3.0,3.5,2.25,1,20,""
"023900f8ec73b3422a3a833d3a0850ba",4.55,4.0,3.35,4.55,2.75,1,100,""
"02392b9e223d9fc5edad981162f2f2a8",4.5,3.5,2.25,3.5,2.75,1,20,""
"023a6c75b07c907e641e9e8da8e5e050",4.0,3.08,2.67,3.92,3.08,1,60,""
"023a7bce583d3ea9818d01f777d21eaf",2.5,3.33,2.75,2.75,3.5,1,20,""
"023d8356c75f6f64adac4c99ff9024d4",3.5,5.0,4.0,3.75,1.75,1,20,""
"023d970b092bd8083b835c6f01bb4f54",2.5,3.75,3.75,3.75,3.0,1,20,""
"023ee253e3eecbea775c20237f9c70f5",4.1,3.2,2.8,3.65,3.95,1,100,""
"023f174ea25925576fef418a9059080c",2.8,3.7,3.4,4.1,2.0,1,50,""
"0240c74d51e44136a759a5dcfb5dd226",4.5,3.5,2.5,3.75,3.5,1,20,""
"02411d18e08610b0e56e129f8dd9984f",3.3,3.1,1.58,2.9,2.75,1,100,""
"02424539103e868d25351097989554b5",2.5,3.0,4.0,3.75,2.67,1,20,""
"0242589dd2f77a864ae872a82ba67add",3.25,2.75,5.0,4.5,2.75,1,20,""
"024269466b3ae29f06b2125f10341a8b",3.75,3.5,2.25,4.75,3.25,1,20,""
"024295a5beb417aeb843bbdb85358315",3.75,5.0,4.0,3.67,2.5,1,20,""
"0242c256b80be0e1e213864f47329517",3.4,3.21,3.05,2.45,1.9,1,100,""
"024330b1888bbb4ef318264ecd097041",3.75,4.05,3.7,3.15,2.85,1,100,""
"0243b39141b9ffb401d3361ed97f6e5b",4.5,4.25,4.0,3.75,2.75,1,20,""
"0244341b28fc83e8348f3e222ecfb693",4.5,2.65,3.75,3.05,3.6,1,100,""
"0245d4dc5e2289b912fe422e7589ce31",3.0,3.33,2.75,3.0,4.0,1,20,""
"0245df6f97d16b6aea5deacebedfa741",4.25,4.5,4.25,4.25,1.0,1,20,""
"0245f27513ed99f4c03e59487f0581e9",4.0,3.25,2.0,5.0,4.5,1,20,""
"0246ba9e16524b90a7ec6fdba367965c",4.83,3.33,1.67,4.17,1.17,1,30,""
"0247c39d5ca398ae48a51e7f3436c66f",4.7,3.15,3.55,4.1,2.1,1,100,""
"024a2305d9dfb0aa98f4e80546a203eb",3.0,3.75,2.75,3.75,2.25,1,20,""
"024cc39a8bec5e6750457c49c1c159b9",4.2,4.7,2.7,3.9,1.7,1,50,""
"024ce4b6608c49e367682a4535e3d136",3.0,4.0,4.0,2.5,3.0,1,20,""
"024d58c725763d5ea6d583da787666a8",3.75,3.0,4.0,3.5,2.25,1,20,""
"024da42876534ba6538295811c44e394",4.75,3.0,4.0,3.25,2.75,1,20,""
"024ddd01dcd0f1a94e7b544a2b9c7e58",4.75,2.5,4.0,3.75,1.75,1,20,""
"024de061750888e07acbd10cf4c51c14",3.0,3.5,3.25,3.5,3.0,1,20,""
"024e1357d9f30c3e04e6173eb1da096b",3.5,3.5,2.5,2.75,2.25,1,20,""
"024e4138f1c8bdc7cf1da100583a0ef5",4.25,5.0,5.0,3.25,1.5,1,20,""
"024e6b082ed6ffe6e36f29fde7f9e3c9",3.5,3.75,2.75,4.5,4.25,1,20,""
"024ea93f16c549ac1ac0c416c3bb5058",3.65,2.65,4.0,2.85,2.45,1,100,""
"024eca1a73f3beed5d283146de8843c4",3.2,3.6,2.9,3.8,3.6,1,50,""
"024f2efeb529ffc5c46f4e0f654d62b9",1.25,1.5,3.5,3.5,4.25,1,20,""
"024f34e1b6dde264cfb5252d79827096",4.0,3.75,4.5,4.75,1.75,1,20,""
"024f949cc7d1ae254c42a5a31cbef81e",4.33,3.33,3.33,3.5,2.33,1,30,""
"024fa52b244ec6f11c0b58bb9ee5dc47",2.25,2.5,3.0,4.75,2.5,1,20,""
"024fb7c031f38c7f30a37858533067b3",4.1,3.9,3.6,3.1,2.8,1,50,""
"0250fa0454b0c7a92b4d6b30800983ff",3.5,3.5,3.0,4.0,3.5,1,20,""
"0251e6f4915f99694441121bdd4af09f",2.5,5.0,3.0,5.0,2.0,1,20,""
"0251f0532478f685aa93f31512d51747",4.5,4.5,3.75,5.0,1.25,1,20,""
"025276eee4814083da2b33754571ab09",4.05,3.35,2.25,3.25,2.7,1,100,""
"02535d107ed64686ce8f8ce900eadda3",3.25,3.5,3.0,3.75,3.25,1,20,""
"02539111b8c0a049a97d932a7d5d4cf7",3.0,3.25,4.5,2.0,2.75,1,20,""
"02543c38e3810e51bf91813fc03fe4e1",3.15,3.05,2.15,3.3,3.7,1,100,""
"0254401fce213e0992d442942c0335aa",3.25,4.0,4.5,4.25,2.25,1,20,""
"02555418637876f03408dc721e50074d",3.44,2.83,2.39,3.5,3.33,1,90,""
"02566a6e8f64f51a8ed312ad6a081656",5.0,4.5,4.0,2.75,4.5,1,20,""
"0257f50f9364e420ccbc4d368eeff732",3.5,3.75,4.25,5.0,1.75,1,20,""
"025862bf53c2fb7cf773a7da9b66f13a",3.75,3.3,2.95,4.25,2.0,1,100,""
"0258cec6ca265d79bfb6e45ff4dddead",4.25,4.25,4.0,2.75,2.5,1,20,""
"0258f34a3af2a80245de00a76926b11b",4.0,4.25,3.75,3.25,3.75,1,20,""
"02594bfb784dc716072557f027108eff",4.5,4.25,4.5,3.5,2.75,1,20,""
"025991f0d9d3648457cf0dcf50d1e32d",4.0,3.75,3.5,4.25,2.0,1,20,""
"0259a33cc349aa5a0723f4c3b5e9bf85",4.56,3.72,4.5,4.22,2.06,1,90,""
"025a45576790635f6144f19f7747aa2f",3.15,3.65,4.05,2.7,2.55,1,100,""
"025adc9e080f55f9a1aaa83293b32b66",3.75,3.75,4.0,4.5,2.0,1,20,""
"025b0b84bd52450824c2c51b7ec9b511",4.0,2.75,3.75,2.75,4.0,1,20,""
"025b2e572add608cfed4f1ef7c5c226b",4.75,4.0,3.0,4.0,1.25,1,20,""
"025b4fe726f58a331031e4514e76f321",4.0,4.0,3.25,3.75,2.75,1,20,""
"025be93e9bac950653eff7a0d8b4ba90",3.5,3.17,4.17,3.33,2.67,1,30,""
"025c650df1b45097b8e00878e04fc844",4.45,3.2,3.35,4.3,2.6,1,100,""
"025c92383d6b3e80451ad7e1f8032f36",4.0,3.75,4.75,4.5,1.25,1,20,""
"025d2550a94ea9d7e381e69b11c2e012",4.1,2.6,2.45,2.45,3.75,1,100,""
"025e9932b0080652758d63c7e4941b3e",3.65,3.5,3.35,3.7,2.1,1,100,""
"025f1da92d8b61d7fe34cabc02834fd4",5.0,3.5,2.0,3.75,2.25,1,20,""
"025f80271a6b960c2fca852a0cb360ed",3.0,2.75,3.5,4.0,2.75,1,20,""
"026245365ce9a5310c2c2a22f055beb6",3.58,3.67,3.3,3.75,3.25,1,60,""
"02624b4ef11a3297014427f86339824b",2.25,3.75,2.25,2.25,3.5,1,20,""
"0262cb5345fe40759139707cc3f72b80",3.7,4.05,2.7,3.85,2.35,1,100,""
"0264cf0bac66391d2e496f89618ee605",4.2,3.55,2.35,3.7,3.65,1,100,""
"026519eedeb68108187989a19ec37adc",3.3,2.65,2.37,3.0,3.55,1,100,""
"02651cf64e416008009798bcad900e1e",2.75,4.25,2.75,4.0,2.0,1,20,""
"026566a3a9d9d22ef3b544990bea221f",4.5,3.33,2.75,2.67,3.0,1,20,""
"026657080cc0dd855cb8e36cfbd0e84e",2.75,3.5,3.0,3.75,2.0,1,20,""
"0266b42b656a189441fd27fbb1c7e788",2.69,3.43,3.33,3.64,2.93,1,80,""
"02671be37b28f8b35577ce4564472781",4.22,3.9,4.7,3.8,2.9,1,50,""
"026832636de2434c8955ba685063a608",4.1,2.5,4.4,2.8,3.25,1,100,""
"0269341048e2445c67ffb549231aab0c",4.1,2.9,4.2,4.2,2.95,1,100,""
"026a899bced8bf45d8a975a255211ff1",4.25,4.0,4.0,4.0,3.25,1,20,""
"026b9f3cfd49d5b3d53f6c4def90e571",4.25,3.5,3.75,3.0,3.5,1,20,""
"026d71785329dff6b24870b69bdcad9d",3.0,4.5,4.0,4.75,1.75,1,20,""
"026ddff46712569505eab65d70b52631",4.0,4.0,2.4,4.05,3.1,1,100,""
"026e0c42c708378843794303ffb914cf",2.95,3.45,1.95,2.9,2.55,1,100,""
"026e5ddaf75dcc329237d83d61464dfa",3.5,4.25,4.25,2.25,2.5,1,20,""
"026e68c35b4c293a836560bc7fa39f73",4.25,1.75,4.75,3.25,2.75,1,20,""
"026ef14303da8a0b42f8c56f22d52942",3.5,2.5,4.5,3.0,3.75,1,20,""
"026f08c79a860c417650060736825fd1",3.75,4.5,3.0,2.75,1.25,1,20,""
"026f185e3996746f484195349b9d448b",4.25,2.75,4.5,3.25,3.0,1,20,""
"026f9f17051ad3f363c706dbd7a5f587",2.25,3.5,3.0,3.75,3.0,1,20,""
"02707b09ed2163d8bb9a7399e93c5102",4.25,3.25,2.0,2.0,4.0,1,20,""
"027081c27fe42c0ea3dac23604bcda8f",3.85,1.65,2.5,3.15,4.45,1,100,""
"0270fe9599519750154e011e871838c6",3.88,3.69,3.69,3.75,1.25,1,80,""
"0272ef209a4582cd5f054b9901755154",3.75,3.75,5.0,4.25,1.75,1,20,""
"0272f958b1820a488edd9f0baca443d9",3.2,3.45,1.95,2.8,3.7,1,100,""
"027376795d5ebcaca8ee2067807c3584",4.75,3.0,2.25,3.5,2.75,1,20,""
"0273d51c50d7a17c96908499cb61634a",2.5,3.25,1.25,4.0,2.0,1,20,""
"0273f33bc204ecc488928e1980ca6cae",3.25,2.25,3.5,4.75,2.5,1,20,""
"027473f4837eb3581f4c4d61ddedfd56",4.0,3.5,3.0,3.0,2.75,1,20,""
"027476109c40568d987423bba5bb6ac4",4.65,3.65,2.15,3.26,2.55,1,100,""
"0274b0caa0f10d0540654c507b9c28bc",3.75,2.0,3.25,4.5,4.75,1,20,""
"02756fc0b83067d520e6afafed155004",4.5,4.5,4.75,3.25,1.0,1,20,""
"0275a33275c6e46dc65aff6c7c3c7178",4.5,3.25,5.0,2.75,2.5,1,20,""
"0275c156b77afd6498e5d8d2827e8fbd",3.75,2.88,1.88,2.88,4.38,1,40,""
"0275e4d993c8bfc9c2a4127b6c2fb8da",3.63,3.75,2.0,3.38,2.0,1,40,""
"0275f4aeb682ef42ee51521b769caff4",3.8,2.9,1.85,2.2,3.7,1,100,""
"027633757344783127c0a5fae17215bf",4.5,3.0,3.25,3.5,3.25,1,20,""
"0276716aab8ce2757ac58059d295db1a",3.75,3.25,4.25,3.5,1.75,1,20,""
"0276771df58def796e8ed86f263edbd0",4.16,3.47,2.4,4.2,2.35,1,100,""
"0276a87f220b69e80b958e6d9b78f8d8",3.0,2.5,3.75,4.0,1.5,1,20,""
"0276da5012cd30a3cf78f104f34791c9",4.25,3.25,2.75,3.25,2.75,1,20,""
"02773685386e4042ce18741e13c69b0c",4.5,1.67,4.5,3.0,3.67,1,30,""
"02777daf0ae544aca7a1bb84455f4c11",3.0,3.5,2.75,3.75,3.5,1,20,""
"02778ea73375092625643728b11b09b2",3.5,4.25,4.0,4.25,1.75,1,20,""
"0277a8909d926ac18f4c19ea10b50b96",3.5,3.5,3.0,4.0,2.5,1,20,""
"02780cee9f78ff02908222f788b01b0b",4.17,2.0,4.5,3.33,3.0,1,30,""
"02784b9a50063b21204b665150e4cae7",3.7,3.3,3.15,4.2,2.1,1,100,""
"02792743e4b5d119c071c63d37bf27cc",4.75,4.25,4.5,3.75,1.75,1,20,""
"027a425450d9148c61de31c57c9b90fb",2.25,4.75,2.75,4.0,3.33,1,20,""
"027a818462412f3652f46f2221354803",4.0,3.5,3.75,3.25,3.0,1,20,""
"027ace1a98fcf761bd188e4e0be58c55",3.63,3.25,4.63,3.63,2.88,1,40,""
"027ad79f9b1c56bfc8aaaa206b30a986",4.0,3.75,4.75,2.5,2.5,1,20,""
"027af927f3f7dcd8199d10e45c22a7f4",4.06,3.53,3.85,3.81,2.93,1,80,""
"027b0227253505a67e49f322b24aa1bd",4.65,4.15,3.0,1.3,3.45,1,100,""
"027bdf89a5f77206fc49a50ca9628ed0",3.75,5.0,5.0,3.25,2.5,1,20,""
"027c9ceb08fb55cffb43bb379823dd5e",3.0,2.33,3.75,4.5,2.5,1,20,""
